name,product_id,price,brand,age,images,color,shoes sizes
Cl lthr - smoky vocano/white,706742,1299.00,Reebok,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2133696/original.jpg', 'http://assets.superbalistcdn.co.za/2133696/original.jpg']",Smoky Vocano/White ,"['UK 4', 'UK 5', 'UK 6', 'UK 7']"
2955 alpina wave -  white,702913,1399.00,SUPERGA,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2132830/original.jpg', 'http://assets.superbalistcdn.co.za/2132830/original.jpg']",White,"['UK 2.5', 'UK 3.5', 'UK 4', 'UK 5', 'UK 5.5', 'UK 6.5', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 10.5', 'UK 11', 'UK 6']"
L viper fash 2021 - burgundy ,701643,399.00,SOVIET,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2133995/original.jpg', 'http://assets.superbalistcdn.co.za/2133995/original.jpg']",Burgundy ,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Chuck Taylor All Star Hi - Love Thread,662618,1399.00,Converse,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2132240/original.jpg', 'http://assets.superbalistcdn.co.za/2132240/original.jpg']",black/vintage white/egret love thread,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
2790 polkadots - white black dots,705830,1299.00,SUPERGA,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2132110/original.jpg', 'http://assets.superbalistcdn.co.za/2132110/original.jpg']",White Black Dots ,"['UK 2.5', 'UK 3.5', 'UK 4', 'UK 5', 'UK 5.5', 'UK 6', 'UK 6.5', 'UK 7', 'UK 8']"
2955 alpina wave - blue insignia ,702916,1399.00,SUPERGA,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2131985/original.jpg', 'http://assets.superbalistcdn.co.za/2131985/original.jpg']",Blue Insignia,"['UK 2.5', 'UK 3.5', 'UK 4', 'UK 5', 'UK 5.5', 'UK 6.5', 'UK 7', 'UK 8', 'UK 6']"
2750 cotu - beige gomme,690543,749.00,SUPERGA,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2131939/original.jpg', 'http://assets.superbalistcdn.co.za/2131939/original.jpg']",Beige Gomme ,"['UK 2.5', 'UK 3.5', 'UK 4', 'UK 5', 'UK 5.5', 'UK 6', 'UK 6.5', 'UK 7', 'UK 8']"
Cruise rider chrome wn's - vaporous gray-puma team gold,689522,1699.00,PUMA,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2132044/original.jpg', 'http://assets.superbalistcdn.co.za/2132044/original.jpg']",vaporous gray-puma team gold,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
2750 cotu - green teal,705824,749.00,SUPERGA,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2132474/original.jpg', 'http://assets.superbalistcdn.co.za/2132474/original.jpg']",Green teal ,"['UK 2.5', 'UK 3.5', 'UK 4', 'UK 5', 'UK 5.5', 'UK 6', 'UK 6.5', 'UK 7', 'UK 8', 'UK 9', 'UK 10']"
2790 polkadots - black white dots,705831,1299.00,SUPERGA,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2132089/original.jpg', 'http://assets.superbalistcdn.co.za/2132089/original.jpg']",Black White Dots ,"['UK 2.5', 'UK 3.5', 'UK 4', 'UK 5', 'UK 5.5', 'UK 6', 'UK 6.5', 'UK 7', 'UK 8']"
Chuck 70 rivals ox l -  white/egret,705477,1299.00,Converse,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2131657/original.jpg', 'http://assets.superbalistcdn.co.za/2131657/original.jpg']",white/egret,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
L elektra - beige,701640,499.00,SOVIET,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2131872/original.jpg', 'http://assets.superbalistcdn.co.za/2131872/original.jpg']",Beige ,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Chuck taylor all star hi - seasonal color,662621,849.00,Converse,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2132933/original.jpg', 'http://assets.superbalistcdn.co.za/2132933/original.jpg']",Hyper pink seasonal color,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
2750 polkadots - white black dots,705828,999.00,SUPERGA,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2132854/original.jpg', 'http://assets.superbalistcdn.co.za/2132854/original.jpg']",White & Black ,"['UK 2.5', 'UK 3.5', 'UK 4', 'UK 5', 'UK 5.5', 'UK 6', 'UK 6.5', 'UK 7', 'UK 8']"
2750 polkadots - black white dots,705829,999.00,SUPERGA,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2132074/original.jpg', 'http://assets.superbalistcdn.co.za/2132074/original.jpg']",Black White Dots ,"['UK 2.5', 'UK 3.5', 'UK 4', 'UK 5', 'UK 5.5', 'UK 6', 'UK 6.5', 'UK 7', 'UK 8']"
2955 Alpina wave - total ecru,702915,1399.00,SUPERGA,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2207695/original.jpg', 'http://assets.superbalistcdn.co.za/2207695/original.jpg']",Total Ecru ,"['UK 2.5', 'UK 3.5', 'UK 4', 'UK 5', 'UK 5.5', 'UK 6.5', 'UK 7', 'UK 8', 'UK 6']"
2341 alpina print - beige camo,702917,1499.00,SUPERGA,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2132840/original.jpg', 'http://assets.superbalistcdn.co.za/2132840/original.jpg']",Beige Camo,"['UK 2.5', 'UK 3.5', 'UK 4', 'UK 5', 'UK 5.5', 'UK 6.5', 'UK 7', 'UK 8']"
2955 alpina wave - full black,702914,1399.00,SUPERGA,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2132010/original.jpg', 'http://assets.superbalistcdn.co.za/2132010/original.jpg']",Full Black ,"['UK 2.5', 'UK 3.5', 'UK 4', 'UK 5', 'UK 5.5', 'UK 6.5', 'UK 7', 'UK 8', 'UK 9', 'UK 6', 'UK 10', 'UK 10.5', 'UK 11']"
Chuck taylor all star lift ox - seasonal color,662624,999.00,Converse,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2075170/original.jpg', 'http://assets.superbalistcdn.co.za/2075170/original.jpg']",Hyper pink / White / Black seasonal color,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Chuck taylor all star ox - alt exploration,662585,1099.00,Converse,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2075085/original.jpg', 'http://assets.superbalistcdn.co.za/2075085/original.jpg']",Sea salt blue / Light carbon / Egret alt exploration,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Chuck taylor all star ox - alt exploration,662584,1099.00,Converse,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2075110/original.jpg', 'http://assets.superbalistcdn.co.za/2075110/original.jpg']",Crimson tint / Cantaloupe / Egret alt exploration,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Chuck taylor all star ox - my story,662615,999.00,Converse,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2074548/original.jpg', 'http://assets.superbalistcdn.co.za/2074548/original.jpg']",white/hyper pink/black,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Chuck taylor all star lift hi - seasonal color,662625,1099.00,Converse,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2075179/original.jpg', 'http://assets.superbalistcdn.co.za/2075179/original.jpg']",Light zitron / White / Black seasonal color,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Chuck taylor all star hi - my story,662613,1099.00,Converse,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2074488/original.jpg', 'http://assets.superbalistcdn.co.za/2074488/original.jpg']",egret/hyper pink/black my story,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Run 60s 2.0 - chalk white/silver met./dash grey,636287,1099.00,adidas Originals,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2119500/original.jpg', 'http://assets.superbalistcdn.co.za/2119500/original.jpg']",Chalk white/silver met./dash grey,"['UK 3.5', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Chuck taylor all star hi - digital daze,662588,1099.00,Converse,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2075135/original.jpg', 'http://assets.superbalistcdn.co.za/2075135/original.jpg']",String / Black / Egret digital daze,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Chuck taylor all star hi - color flow,662586,1199.00,Converse,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2075060/original.jpg', 'http://assets.superbalistcdn.co.za/2075060/original.jpg']",black/digital blue/hyper pink color flow,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Chuck taylor all star ox - digital daze,662590,999.00,Converse,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2075147/original.jpg', 'http://assets.superbalistcdn.co.za/2075147/original.jpg']",Egret / Black / Egret digital daze,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Club c 85 - white/blush metal/morning fog,637207,1199.00,Reebok,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2121803/original.jpg', 'http://assets.superbalistcdn.co.za/2121803/original.jpg']","White, Blush Metal & Morning Fog","['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Chuck 70 hi - my story,662611,1399.00,Converse,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2074466/original.jpg', 'http://assets.superbalistcdn.co.za/2074466/original.jpg']",egret/amarillo/black my story,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Chuck taylor all star ox - my story,662614,999.00,Converse,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2074512/original.jpg', 'http://assets.superbalistcdn.co.za/2074512/original.jpg']",black/hyper pink/egret my story,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Gel-lyte iii og - wood crepe/plum blossom,673264,1799.00,ASICS,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2095410/original.jpg', 'http://assets.superbalistcdn.co.za/2095410/original.jpg']",Wood crepe/plum blossom,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Adidas sleek w - ftwr white/hazy orange/screaming pink,636274,1599.00,adidas Originals,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2118905/original.jpg', 'http://assets.superbalistcdn.co.za/2118905/original.jpg']",ftwr white/hazy orange/screaming pink,"['UK 3.5', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Adidas sleek w - ftwr white/crew navy/screaming pink,636276,1599.00,adidas Originals,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2118977/original.jpg', 'http://assets.superbalistcdn.co.za/2118977/original.jpg']",ftwr white/crew navy/screaming pink,"['UK 3.5', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Chuck taylor all star ox - my story,662600,714.00,Converse,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2075280/original.jpg', 'http://assets.superbalistcdn.co.za/2075280/original.jpg']",Black / Bold mandarin / White my story,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Chuck taylor all star ox - seasonal color,662622,749.00,Converse,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2074380/original.jpg', 'http://assets.superbalistcdn.co.za/2074380/original.jpg']",Hyper pink,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Continental 80 w - crystal white/screaming pink/core black,636257,1499.00,adidas Originals,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2118699/original.jpg', 'http://assets.superbalistcdn.co.za/2118699/original.jpg']",Crystal white/screaming pink/core black,"['UK 3.5', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
NMD_R1 speedlines,636303,1624.00,adidas Originals,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2119601/original.jpg', 'http://assets.superbalistcdn.co.za/2119601/original.jpg']",TBC,"['UK 3.5', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Zx 2k boost pure w - halo amber/halo ivory/cream white,636306,2699.00,adidas Originals,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2119621/original.jpg', 'http://assets.superbalistcdn.co.za/2119621/original.jpg']",halo amber/halo ivory/cream white,"['UK 3.5', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Chuck 70 ox - my story,662612,1299.00,Converse,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2074474/original.jpg', 'http://assets.superbalistcdn.co.za/2074474/original.jpg']",egret/black/egret my story,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Club c 85 - chalk/golden bronze /stucco,637228,1199.00,Reebok,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2121520/original.jpg', 'http://assets.superbalistcdn.co.za/2121520/original.jpg']","Chalk, Golden Bronze  & Stucco","['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Nite jogger w - core black/grey two/ftwr white,636263,1999.00,adidas Originals,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2118775/original.jpg', 'http://assets.superbalistcdn.co.za/2118775/original.jpg']",core black/grey two/ftwr white,"['UK 3.5', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Classic Leather Ripple - ceramic pink/boulder grey/twisted coral,637202,1399.00,Reebok,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2121672/original.jpg', 'http://assets.superbalistcdn.co.za/2121672/original.jpg']","Ceramic Pink, Boulder Grey & Twisted Coral","['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Club c double - ceramic pink/boulder grey/twisted coral,637203,1399.00,Reebok,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2121686/original.jpg', 'http://assets.superbalistcdn.co.za/2121686/original.jpg']","Ceramic Pink, Boulder Grey & Twisted Coral","['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Kamikaze II low - neon mint/boulder grey/true grey,637205,1999.00,Reebok,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2121702/original.jpg', 'http://assets.superbalistcdn.co.za/2121702/original.jpg']","Neon Mint, Boulder Grey & True Grey 7","['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
(opening ceremony) leopard/checker  - bblk,687799,1199.00,Vans,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2085368/original.jpg', 'http://assets.superbalistcdn.co.za/2085368/original.jpg']",Leopard/checker - bblk,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
(opening ceremony) leopard/checker  - red,687800,1199.00,Vans,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2085385/original.jpg', 'http://assets.superbalistcdn.co.za/2085385/original.jpg']",Red,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Instapump Fury OG - ceramic pink/baked earth /twisted coral,637206,2299.00,Reebok,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2121718/original.jpg', 'http://assets.superbalistcdn.co.za/2121718/original.jpg']","Ceramic Pink, Baked Earth  & Twisted Coral","['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Stan smith w - ftwr white/cloud white/purple tint,636166,1599.00,adidas Originals,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2119910/original.jpg', 'http://assets.superbalistcdn.co.za/2119910/original.jpg']",Ftwr white/cloud white/purple tint,"['UK 3.5', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Supercourt style w - halo ivory/ftwr white/true pink,636253,1699.00,adidas Originals,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2119920/original.jpg', 'http://assets.superbalistcdn.co.za/2119920/original.jpg']","Halo Ivory, ftwr White & True Pink","['UK 3.5', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Superstar w - ftwr white/crew red/matte silver,636168,1039.00,adidas Originals,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2119945/original.jpg', 'http://assets.superbalistcdn.co.za/2119945/original.jpg']",Ftwr white/crew red/matte silver,"['UK 3.5', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Adidas sleek w - Cloud White / Silver Metallic / Hazy Blue,636200,1599.00,adidas Originals,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2119974/original.jpg', 'http://assets.superbalistcdn.co.za/2119974/original.jpg']",Cloud White / Silver Metallic / Hazy Blue,"['UK 3.5', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
2630 stripe - beige,690549,999.00,SUPERGA,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2116067/original.jpg', 'http://assets.superbalistcdn.co.za/2116067/original.jpg']",Beige,"['UK 2.5', 'UK 3.5', 'UK 4', 'UK 5', 'UK 5.5', 'UK 6.5', 'UK 7', 'UK 8']"
2696 stripe  - white,690550,1099.00,SUPERGA,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2116007/original.jpg', 'http://assets.superbalistcdn.co.za/2116007/original.jpg']",White,"['UK 2.5', 'UK 3.5', 'UK 4', 'UK 5', 'UK 5.5', 'UK 6.5', 'UK 7', 'UK 8']"
2630 stripe - pink ,690548,999.00,SUPERGA,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2116033/original.jpg', 'http://assets.superbalistcdn.co.za/2116033/original.jpg']",Pink,"['UK 2.5', 'UK 3.5', 'UK 4', 'UK 5', 'UK 5.5', 'UK 6.5', 'UK 7', 'UK 8']"
2696 stripe  - agate grey,702918,1099.00,SUPERGA,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2115974/original.jpg', 'http://assets.superbalistcdn.co.za/2115974/original.jpg']",Agate grey,"['UK 2.5', 'UK 3.5', 'UK 4', 'UK 5', 'UK 5.5', 'UK 6.5', 'UK 7', 'UK 8']"
2630 stripe - grey,690546,999.00,SUPERGA,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2116047/original.jpg', 'http://assets.superbalistcdn.co.za/2116047/original.jpg']",Grey,"['UK 2.5', 'UK 3.5', 'UK 4', 'UK 5', 'UK 5.5', 'UK 6.5', 'UK 7', 'UK 8', 'UK 6']"
2630 stripe - red ,690547,999.00,SUPERGA,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2116061/original.jpg', 'http://assets.superbalistcdn.co.za/2116061/original.jpg']",Red,"['UK 2.5', 'UK 3.5', 'UK 4', 'UK 5', 'UK 5.5', 'UK 6.5', 'UK 7', 'UK 8']"
2555 cotu - tot raw beige,702910,1099.00,SUPERGA,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2113762/original.jpg', 'http://assets.superbalistcdn.co.za/2113762/original.jpg']",Tot raw beige,"['UK 2.5', 'UK 3.5', 'UK 4', 'UK 5', 'UK 5.5', 'UK 6.5', 'UK 7', 'UK 8']"
UA classic slip-on - (leopard) black & true white,669564,749.00,Vans,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2114327/original.jpg', 'http://assets.superbalistcdn.co.za/2114327/original.jpg']",Black & True White,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
2750 cotu - grey sage,702902,749.00,SUPERGA,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2113781/original.jpg', 'http://assets.superbalistcdn.co.za/2113781/original.jpg']",Grey sage ,"['UK 2.5', 'UK 3.5', 'UK 4', 'UK 5', 'UK 5.5', 'UK 6', 'UK 6.5', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 10.5', 'UK 11']"
2790 letter tape - white grey ash,702926,1599.00,SUPERGA,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2113748/original.jpg', 'http://assets.superbalistcdn.co.za/2113748/original.jpg']",White grey ash,"['UK 2.5', 'UK 3.5', 'UK 4', 'UK 5', 'UK 5.5', 'UK 6', 'UK 6.5', 'UK 7', 'UK 8']"
Zig kinetica II - ceramic pink/baked earth /neon mint,637091,1999.00,Reebok,Women - Trainers,"['https://assets.superbalistcdn.co.za/2112717/original.jpg', 'http://assets.superbalistcdn.co.za/2112717/original.jpg']",ceramic pink/baked earth /neon mint,"['UK 3', 'UK 4', 'UK 4.5', 'UK 5', 'UK 5.5', 'UK 6', 'UK 6.5', 'UK 7', 'UK 8']"
2555 cotu - brown military,702911,1099.00,SUPERGA,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2108243/original.jpg', 'http://assets.superbalistcdn.co.za/2108243/original.jpg']",Brown Military,"['UK 2.5', 'UK 3.5', 'UK 4', 'UK 5', 'UK 5.5', 'UK 6.5', 'UK 7', 'UK 8']"
2790 letter tape - black grey ash,702927,1599.00,SUPERGA,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2108254/original.jpg', 'http://assets.superbalistcdn.co.za/2108254/original.jpg']",Black Grey Ash,"['UK 2.5', 'UK 3.5', 'UK 4', 'UK 5', 'UK 5.5', 'UK 6', 'UK 6.5', 'UK 7', 'UK 8']"
2750 cotu - green laurel,702904,486.00,SUPERGA,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2108218/original.jpg', 'http://assets.superbalistcdn.co.za/2108218/original.jpg']",Green Laurel,"['UK 2.5', 'UK 3.5', 'UK 4', 'UK 5', 'UK 5.5', 'UK 6', 'UK 6.5', 'UK 7', 'UK 8']"
2750 fantasy - beige camo,702923,999.00,SUPERGA,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2108186/original.jpg', 'http://assets.superbalistcdn.co.za/2108186/original.jpg']",Beige Camo ,"['UK 2.5', 'UK 3.5', 'UK 4', 'UK 5', 'UK 5.5', 'UK 6', 'UK 6.5', 'UK 7', 'UK 8']"
2750 fantasy - classic leopard,702924,999.00,SUPERGA,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2108207/original.jpg', 'http://assets.superbalistcdn.co.za/2108207/original.jpg']",Classic Leopard,"['UK 2.5', 'UK 3.5', 'UK 4', 'UK 5', 'UK 5.5', 'UK 6', 'UK 6.5', 'UK 7', 'UK 8']"
Nylite - stone blue & white,687291,779.00,Tretorn,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2107447/original.jpg', 'http://assets.superbalistcdn.co.za/2107447/original.jpg']",Stone Blue & White,"['UK 4', 'UK 5', 'UK 6', 'UK 6.5', 'UK 7.5', 'UK 8']"
Nylite - field green,687290,779.00,Tretorn,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2107437/original.jpg', 'http://assets.superbalistcdn.co.za/2107437/original.jpg']",Field Green,"['UK 4', 'UK 5', 'UK 6', 'UK 6.5', 'UK 7.5', 'UK 8']"
Wmns nike dbreak - sail/particle beige-white,624609,1599.00,Nike,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2051467/original.jpg', 'http://assets.superbalistcdn.co.za/2051467/original.jpg']",sail/particle beige-white,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Nylite - white / white,687286,779.00,Tretorn,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2107385/original.jpg', 'http://assets.superbalistcdn.co.za/2107385/original.jpg']",White,"['UK 3.5', 'UK 4', 'UK 5', 'UK 6', 'UK 6.5', 'UK 7.5', 'UK 8', 'UK 9', 'UK 9.5']"
Nylite - white / navy,687288,779.00,Tretorn,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2107424/original.jpg', 'http://assets.superbalistcdn.co.za/2107424/original.jpg']",White & Navy ,"['UK 3.5', 'UK 4', 'UK 5', 'UK 6', 'UK 6.5', 'UK 7.5', 'UK 8']"
Nylite artis - fog,687298,1799.00,Tretorn,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2091831/original.jpg', 'http://assets.superbalistcdn.co.za/2091831/original.jpg']",Fog,"['UK 3.5', 'UK 4', 'UK 5', 'UK 6', 'UK 6.5', 'UK 7.5', 'UK 8', 'UK 9', 'UK 9.5', 'UK 10.5']"
Chuck taylor all star move hi - anodized metals,662581,1399.00,Converse,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2075039/original.jpg', 'http://assets.superbalistcdn.co.za/2075039/original.jpg']",pink foam/digital blue/white anodized metals,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Nylite -white / green,687287,779.00,Tretorn,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2107415/original.jpg', 'http://assets.superbalistcdn.co.za/2107415/original.jpg']",White & Green ,"['UK 3.5', 'UK 4', 'UK 5', 'UK 6', 'UK 6.5', 'UK 7.5', 'UK 8']"
Nylite ocean net - chalk - stone,687293,844.00,Tretorn,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2091900/original.jpg', 'http://assets.superbalistcdn.co.za/2091900/original.jpg']",Chalk Stone ,"['UK 3.5', 'UK 4', 'UK 5', 'UK 6', 'UK 6.5', 'UK 7.5', 'UK 8', 'UK 9', 'UK 9.5', 'UK 10.5']"
Nylite - alder-white,687289,779.00,Tretorn,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2107397/original.jpg', 'http://assets.superbalistcdn.co.za/2107397/original.jpg']",White,"['UK 3.5', 'UK 4', 'UK 5', 'UK 6', 'UK 6.5', 'UK 7.5', 'UK 8']"
Kyron dd wn’s - puma black-elektro purple-nrgy yellow,689516,1494.00,PUMA,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2071873/original.jpg', 'http://assets.superbalistcdn.co.za/2071873/original.jpg']",Puma black-elektro purple - energy yellow,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Feiyue 1920 mid classic - white,705739,699.00,Feiyue,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2105574/original.jpg', 'http://assets.superbalistcdn.co.za/2105574/original.jpg']",White,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10']"
Chuck taylor all star move ox - canvas color,662575,1299.00,Converse,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2075002/original.jpg', 'http://assets.superbalistcdn.co.za/2075002/original.jpg']",White / White / White canvas color,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8']"
Feiyue fe lo 1920 classic - ivory,705738,549.00,Feiyue,Women - Sneakers,"['https://assets.superbalistcdn.co.za/2105762/original.jpg', 'http://assets.superbalistcdn.co.za/2105762/original.jpg']",White,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10']"
Feiyue 1920 mid classic - black,705740,699.00,Feiyue,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2105752/original.jpg', 'http://assets.superbalistcdn.co.za/2105752/original.jpg']",Black,"['UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10']"
Nylite ocean net - black,687292,1299.00,Tretorn,Men - Sneakers,"['https://assets.superbalistcdn.co.za/2108792/original.jpg', 'http://assets.superbalistcdn.co.za/2108792/original.jpg']",Black,"['UK 3.5', 'UK 4', 'UK 5', 'UK 6', 'UK 6.5', 'UK 7.5', 'UK 8', 'UK 9', 'UK 9.5', 'UK 10.5', 'UK 11']"
